comment_urn,post_urn,ts,company,author,numLikes,lang,text,sentiment
6875261726577831936,6875110448686018560,2021-12-11 02:35:31,jcpenney,4507613,0,English,Congrats!!!,38.4
6875278303452831744,6875110448686018560,2021-12-11 03:41:24,jcpenney,131409480,0,English,Congrats 😀,38.4
6875278940697624576,6874092414139695105,2021-12-11 03:43:55,thrivent,402464324,0,English,Congratulations!,38.4
6875281708372029440,6875110448686018560,2021-12-11 03:54:55,jcpenney,20397959,0,English,Congrats Kevin!,38.4
6875284856411172864,6875110448686018560,2021-12-11 04:07:26,jcpenney,223919031,0,English,Congratulations Kevin!,38.4
6875285034203430912,6875110448686018560,2021-12-11 04:08:08,jcpenney,312535564,0,Other,congratulation,38.4
6875285410675785728,6875110448686018560,2021-12-11 04:09:38,jcpenney,17348779,0,English,Congratulations Kevin.,38.4
6875286432731205632,6875110448686018560,2021-12-11 04:13:42,jcpenney,39808004,0,English,Congratulations!,38.4
6875287368451059712,6874092414139695105,2021-12-11 04:17:25,thrivent,46153181,0,English,Not surprised. Congrats Terry!,19.2
6875293296860778496,6875110448686018560,2021-12-11 04:40:58,jcpenney,47751200,0,English,Congratulations 👍,38.4
6875294053303414784,6875110448686018560,2021-12-11 04:43:59,jcpenney,39489841,0,English,Congratulations!,38.4
6875309124943409152,6875110448686018560,2021-12-11 05:43:52,jcpenney,179443417,0,English,Congratulations Kevin.,38.4
6875310398632005632,6875110448686018560,2021-12-11 05:48:56,jcpenney,30130921,0,English,Congrats Kevin!!!,38.4
6875316833289928704,6875110448686018560,2021-12-11 06:14:30,jcpenney,94455724,0,English,Congratulations Kevin!!,38.4
6875318749898006528,6875110448686018560,2021-12-11 06:22:07,jcpenney,20062428,0,English,Congratulations,38.4
6875326938689474560,6875110448686018560,2021-12-11 06:54:39,jcpenney,120282872,0,English,Congrats Kevin.,38.4
6875345300240789504,6875110448686018560,2021-12-11 08:07:37,jcpenney,61972496,0,English,Congratulations Kevin,38.4
6875377003059654656,6875110448686018560,2021-12-11 10:13:35,jcpenney,825261935,0,English,Congratulations..!,38.4
6875384290943877120,6875110448686018560,2021-12-11 10:42:33,jcpenney,35269563,0,English,"A position you've deserved for a very long time. Congratulations, Kevin!",9.6
6875388822864175104,6874417445243809792,2021-12-11 11:00:33,jcpenney,41144252,0,Other,Peggy Spetsieri,0.0
6875393294592036864,6875110448686018560,2021-12-11 11:18:20,jcpenney,922928398,0,English,Congratulations Mr.kevin,38.4
6875399269260513282,6871533834043842560,2021-12-11 11:42:04,antheminc,299181586,1,English,"It makes me so happy that we are delving into this topic. As a nurse, as someone passionate about health, and as someone who grew up in poverty, I experienced first hand just how socioeconomic status widened the gap between my family and health and then witnessed it as a nurse in the field. The effects are devastating and span across generations. Nutrition is a crucial piece of health and even now, the portion of my income that is spent on organic, whole food for my family is astronomical and the time it takes to prepare that food is not something always available to those that are working long hours to make ends meet. It is imperative that as health technology advances, we ensure equal access to this technology. It is imperative that we incentivize health and bridge those gaps. Thanks for sharing, Martha.",5.0
6875414021550436352,6875110448686018560,2021-12-11 12:40:41,jcpenney,39722388,0,English,Congratulations!!,38.4
6875424162870099968,6875110448686018560,2021-12-11 13:20:59,jcpenney,629272848,0,English,Congratulations Kevin!!!,38.4
6875426850517086208,6875110448686018560,2021-12-11 13:31:40,jcpenney,6353742,0,English,Congratulations Kevin!,38.4
6875428996260212736,6875110448686018560,2021-12-11 13:40:12,jcpenney,137661524,0,English,Congrats Kevin!!,38.4
6875434118906310656,6875110448686018560,2021-12-11 14:00:33,jcpenney,235129825,0,English,Congratulations Kevin,38.4
6875437135126659072,6875110448686018560,2021-12-11 14:12:32,jcpenney,18473562,0,English,"Congratulations Kevin!
Well deserved.",27.39
6875442263653130241,6875110448686018560,2021-12-11 14:32:55,jcpenney,17903913,0,English,Congratulations!!,38.4
6875442726394060800,6875110448686018560,2021-12-11 14:34:45,jcpenney,7766111,0,English,Congratulations Kevin,38.4
6875448555365109760,6875110448686018560,2021-12-11 14:57:55,jcpenney,2058532,0,English,"Congratulations! Kevin!  
You are the best I have worked with.   

Denny",12.3
6875452874936209408,6875110448686018560,2021-12-11 15:15:05,jcpenney,504449931,0,English,Congratulations,38.4
6875464566311145472,6875110448686018560,2021-12-11 16:01:32,jcpenney,116236842,0,English,Congrats!,38.4
6875469112731082752,6875110448686018560,2021-12-11 16:19:36,jcpenney,38291902,0,English,Congratulations Kevin!,38.4
6875470413732839425,6875110448686018560,2021-12-11 16:24:46,jcpenney,136031064,0,English,Congratulations,38.4
6875471206435434496,6875110448686018560,2021-12-11 16:27:55,jcpenney,812318489,0,English,Congratulations,38.4
6875472747221389312,6875110448686018560,2021-12-11 16:34:03,jcpenney,589384075,0,English,Congratulations,38.4
6875484195708289025,6875110448686018560,2021-12-11 17:19:32,jcpenney,118722730,0,English,Congrats Kevin!,38.4
6875495584531267584,6875110448686018560,2021-12-11 18:04:47,jcpenney,109144553,0,English,congratulations,38.4
6875501038552649728,6875110448686018560,2021-12-11 18:26:28,jcpenney,15728503,0,English,Congratulations!  Well deserved.,27.39
6875503595798831104,6875110448686018560,2021-12-11 18:36:37,jcpenney,2620565,0,English,Congratulations Kevin great news!,57.59
6875505783182893057,6874092414139695105,2021-12-11 18:45:19,thrivent,12970870,0,English,Congratulations Terry!,38.4
6875507770926477313,6875110448686018560,2021-12-11 18:53:13,jcpenney,198069691,0,English,Congrats  Kevin,38.4
6875508502060781568,6875110448686018560,2021-12-11 18:56:07,jcpenney,98477888,0,English,Congratulations!  Well deserved!,27.39
6875508861835587584,6875110448686018560,2021-12-11 18:57:33,jcpenney,38796940,0,English,Yay Kevin!  An original recognized!!! Great job!,-25.89
6875514880892522496,6875110448686018560,2021-12-11 19:21:28,jcpenney,311272867,0,English,Congrats Kevin!,38.4
6875558885156098048,6875110448686018560,2021-12-11 22:16:19,jcpenney,19066149,0,English,Congratulations Kevin!,38.4
6875618085521502208,6875110448686018560,2021-12-12 02:11:34,jcpenney,20935263,0,English,Congratulations Kevin,38.4
6875631298027896833,6875110448686018560,2021-12-12 03:04:04,jcpenney,182601456,0,English,Congratulations Kavin!,
6875641517302722560,6875110448686018560,2021-12-12 03:44:40,jcpenney,848235887,0,English,Congratulations,38.4
6875645953332826112,6875110448686018560,2021-12-12 04:02:18,jcpenney,129804305,0,English,So great! Congratulations Kevin!,19.2
6875671843479576576,6867126269675483136,2021-12-12 05:45:11,autonation,213392193,1,English,Best Company to work for by far!!!,0.0
6875673917235847168,6875110448686018560,2021-12-12 05:53:25,jcpenney,359087344,0,English,Congratulations Kevin,38.4
6875690521885495297,6875110448686018560,2021-12-12 06:59:24,jcpenney,22174139,0,English,Congratulations Kevin!,38.4
6875696954882584576,6875110448686018560,2021-12-12 07:24:58,jcpenney,27214511,0,English,Congratulations!!,38.4
6875717701281595392,6875110448686018560,2021-12-12 08:47:24,jcpenney,73530172,0,English,"Congratulations!!  It’s been a long time since I’ve seen you, but a well deserved promotion.  If you need design or help in dinnerware ideas give me a call.",13.1
6875762719845359616,6875110448686018560,2021-12-12 11:46:17,jcpenney,19833571,0,English,Congratulations Kevin!,38.4
6875776303891587072,6875110448686018560,2021-12-12 12:40:16,jcpenney,152653216,0,English,Congratulations,38.4
6875784013483696129,6867126269675483136,2021-12-12 13:10:54,autonation,45560113,1,English,AutoNation Chrysler Jeep West in Golden Colorado is an amazing place to be a part of!,7.59
6875786762787131392,6875110448686018560,2021-12-12 13:21:50,jcpenney,11143441,0,English,Congratulations Kevin!,38.4
6875809724038811648,6875110448686018560,2021-12-12 14:53:04,jcpenney,42722684,0,English,"Congratulations on your new assignment, wish you good luck and all the best in your new assignment stay blessed",15.69
6875820595620253696,6875110448686018560,2021-12-12 15:36:16,jcpenney,69907728,0,English,Congrats sir,19.2
6875854022708908032,6875110448686018560,2021-12-12 17:49:06,jcpenney,22414298,0,English,Congratulations Kevin…,38.4
6875866541863309312,6875110448686018560,2021-12-12 18:38:51,jcpenney,104523502,0,English,Congratulations Kevin!!!,38.4
6875926342186131456,6874425345932623873,2021-12-12 22:36:28,petsmart,880633300,0,English,I am a Harry Potter 's story lover.And pets would   enjoy.,2.09
6875977145534046208,6874092414139695105,2021-12-13 01:58:20,thrivent,34580580,0,English,Congratulations!,38.4
6875997975139749888,6875110448686018560,2021-12-13 03:21:07,jcpenney,50194809,0,English,Congrats Kevin,38.4
6875999276380626944,6875110448686018560,2021-12-13 03:26:17,jcpenney,12920090,0,English,Congratulations!!!!,38.4
6876061352134250496,6874417445243809792,2021-12-13 07:32:57,jcpenney,7609899,0,Other,Awesome!!,76.8
6876109617714225152,6875110448686018560,2021-12-13 10:44:44,jcpenney,10442471,1,English,Congratulations Kevin!,38.4
6876176711642345472,6875110448686018560,2021-12-13 15:11:21,jcpenney,87927878,0,English,Congratulations Kevin!!,38.4
6876177923720663041,6875110448686018560,2021-12-13 15:16:10,jcpenney,76349060,0,English,Congratulations. Nice to see a veteran home merchant finally run the home division again.  Best of luck,28.6
6876187432895754240,6875110448686018560,2021-12-13 15:53:57,jcpenney,58032838,0,English,Congrats Kevin,38.4
6876188318145548288,6875110448686018560,2021-12-13 15:57:28,jcpenney,56404169,0,English,Congratulations Kevin!!,38.4
6876190400374214656,6876189427975172096,2021-12-13 16:05:44,jcpenney,112237953,0,English,Wow.. going great 😊,12.8
6876192181485408258,6876189427975172096,2021-12-13 16:12:49,jcpenney,127664037,0,English,So excited for this. Congrats JCP!,27.39
6876195496348672000,6875110448686018560,2021-12-13 16:25:59,jcpenney,22208611,0,English,Congrats Kevin.,38.4
6876196083886817280,6876189427975172096,2021-12-13 16:28:19,jcpenney,75248049,0,English,Congrats! What a great addition to JCP!,19.2
6876198647793545216,6875110448686018560,2021-12-13 16:38:31,jcpenney,14010015,0,English,Congrats!,38.4
6876200960625045504,6876189427975172096,2021-12-13 16:47:42,jcpenney,541322147,1,English,what a great collab!,0.0
6876201021371138048,6876199886748999680,2021-12-13 16:47:57,gap,498289603,0,Other,David Evans,0.0
6876202342396518400,6876197001399214080,2021-12-13 16:53:12,petsmart,26578967,1,English,This is #AWEsome!,38.4
6876220438146560000,6875110448686018560,2021-12-13 18:05:06,jcpenney,25264806,0,English,Congratulations!!,38.4
6876221263795302400,6874417445243809792,2021-12-13 18:08:23,jcpenney,75248049,0,English,Amazing! Congrats! Sounds like JCP is doing a lot of innovative things lately!,44.09
6876222896994344960,6876189427975172096,2021-12-13 18:14:52,jcpenney,166979092,0,English,Great & Big congratulations.......🎉🎊,90.5
6876223334430904320,6876189427975172096,2021-12-13 18:16:36,jcpenney,34903185,1,English,"Congratulations.  Now both JCP and F21, 2 huge brands can join forces and together really improve the lives and working conditions of ALL the workers making their products,",21.39
6876234845001916416,6875110448686018560,2021-12-13 19:02:21,jcpenney,753041986,0,English,Congratulations,38.4
6876237987689058304,6876189427975172096,2021-12-13 19:14:50,jcpenney,3486474,0,English,this is a great move!,27.39
6876245799513157632,6876189427975172096,2021-12-13 19:45:53,jcpenney,179443417,0,English,This is an amazing partnership.  ￼,19.2
6876261986259271681,6875110448686018560,2021-12-13 20:50:12,jcpenney,19254451,0,English,Congratulations Kevin!,38.4
6876264644885925888,6876197001399214080,2021-12-13 21:00:46,petsmart,189051017,1,English,"Love!  Inclusive, creative, and just amazing!  Thank you for sharing!",53.59
6876271919809802240,6876189427975172096,2021-12-13 21:29:40,jcpenney,686600740,1,English,Great move and improvements for all type of costumers. My husband is bless to be part of the JCPenney family,18.0
6876286068031791104,6876278082169278465,2021-12-13 22:25:53,aflac,827010127,0,English,AFLAC cares on purpose,19.2
6876286805776318464,6876278082169278465,2021-12-13 22:28:49,aflac,827010127,1,Other,@,0.0
6876291979047657472,6875110448686018560,2021-12-13 22:49:23,jcpenney,15110764,0,English,Fantastic Kevin. Congrats.,57.59
6876298192351186944,6875110448686018560,2021-12-13 23:14:04,jcpenney,43068060,0,English,Congratulations!,38.4
6876301109770649600,6876278082169278465,2021-12-13 23:25:40,aflac,841312250,1,English,Aflac is the best,27.39
6876307286084603904,6875110448686018560,2021-12-13 23:50:12,jcpenney,5437623,0,English,Congratulations,38.4
6876313886287634432,6876189427975172096,2021-12-14 00:16:26,jcpenney,223054004,0,English,Good Initiative,71.3
6876320883170963456,6875110448686018560,2021-12-14 00:44:14,jcpenney,55191365,0,English,Congratulations!,38.4
6876324733772791808,6875110448686018560,2021-12-14 00:59:32,jcpenney,12911641,0,English,Congratulations Kevin,38.4
